COD,Tip Produs,DENUMIRE,DESCRIERE,CATEGORIE,PRET_RECOMANDAT,PRET_ACHIZITIE,STOC,IMAGINE_PRINCIPALA,BRAND,GREUTATE,Unnamed: 11,EAN,TVA,Moneda,Pret_Vanzare,ID_CATEGORIE,Product_ID,URL_IMAGINE_SECUNDARA_1,URL_IMAGINE_SECUNDARA_2,URL_IMAGINE_SECUNDARA_3,URL_IMAGINE_SECUNDARA_4,URL_IMAGINE_SECUNDARA_5
AVX-AM01498,Set rezerva becuri,Set rezerva becuri si sigurante 19 buc H1 si H7,<p><b>Set rezerva becuri si sigurante 19 buc H1 si H7</b></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H1</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>55W</p></td><td><p>P14.5s</p></td></tr><tr><td><p><b>H7</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>55W</p></td><td><p>PX26d</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>P21 / 5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21 / 5W</p></td><td><p>BaY15d</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>C5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>SV8.5-36</p></td></tr><tr><td><p><b>T4W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>4W</p></td><td><p>Ba9s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>4 buc</p></td><td><p>&nbsp;</p></td><td><p>mini: 10A standard 10A 15A 20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,55.3,29.89,11,https://export.avex.ro/wp-content/uploads/2022/01/1_um7h-f5.jpg,AMIO,0.228,,5.90329E+12,0,RON,82.95,1480,44,https://export.avex.ro/wp-content/uploads/2022/01/1_um7h-f5.jpg,,,,
AVX-AM01497,Set rezerva becuri,Set rezerva becuri si sigurante 19 buc 2xH4,<p><b>Set rezerva becuri si sigurante 19 buc 2xH4</b></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H4</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>60 / 55W</p></td><td><p>P43T</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>P21 / 5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21 / 5W</p></td><td><p>BaY15d</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>C5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>SV8.5-36</p></td></tr><tr><td><p><b>T4W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>4W</p></td><td><p>Ba9s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>4 buc</p></td><td><p>&nbsp;</p></td><td><p>mini10A 10A 15A 20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,68.19,36.86,10,https://export.avex.ro/wp-content/uploads/2022/01/1_r8d6-3l.jpg,AMIO,0.247,,5.90329E+12,0,RON,102.285,1480,45,https://export.avex.ro/wp-content/uploads/2022/01/1_r8d6-3l.jpg,,,,
AVX-AM01494,Set rezerva becuri,Set rezerva becuri si sigurante 19 buc 2xH7,<p><b>Set rezerva becuri si sigurante 19 buc 2xH7</b></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H7</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>55W</p></td><td><p>PX26d</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>P21 / 5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21 / 5W</p></td><td><p>BaY15d</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>C5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>SV8.5-36</p></td></tr><tr><td><p><b>T4W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>4W</p></td><td><p>Ba9s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>2 buc</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>4 buc</p></td><td><p>&nbsp;</p></td><td><p>mini10A 10A 15A 20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,56.43,30.5,2,https://export.avex.ro/wp-content/uploads/2022/01/1_8uiv-rm.jpg,AMIO,0.231,,5.90329E+12,0,RON,84.645,1480,46,https://export.avex.ro/wp-content/uploads/2022/01/1_8uiv-rm.jpg,,,,
AVX-AM01496,Set rezerva becuri,Set rezerva becuri si sigurante 8 buc H4,<p><b>Set rezerva becuri si sigurante 8 buc H4</b></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H1</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>60 / 55W</p></td><td><p>P43T</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>3 buc</p></td><td><p>&nbsp;</p></td><td><p>10A 15A 20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,29.58,15.99,10,https://export.avex.ro/wp-content/uploads/2022/01/1_lykl-89.jpg,AMIO,0.087,,5.90329E+12,0,RON,44.37,1480,47,https://export.avex.ro/wp-content/uploads/2022/01/1_lykl-89.jpg,,,,
AVX-AM01499,Set rezerva becuri,Set rezerva becuri si sigurante 8 buc H7,<p><b>Set rezerva becuri si sigurante 8 buc H6</b></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H7</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>55W</p></td><td><p>PX26d</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>3 buc</p></td><td><p>&nbsp;</p></td><td><p>10A 15A 20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,29.58,15.99,7,https://export.avex.ro/wp-content/uploads/2022/01/1_8tb0-9p.jpg,AMIO,0.086,,5.90329E+12,0,RON,44.37,1480,48,https://export.avex.ro/wp-content/uploads/2022/01/1_8tb0-9p.jpg,,,,
AVX-AM01493,Set rezerva becuri,Set rezerva becuri si sigurante 8 buc H1,<p><b>Set rezerva becuri 8 buc</b><br></p><table><tbody><tr><td><p><b>ConÈ›inutul kitului:</b></p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td><td><p>&nbsp;</p></td></tr><tr><td><p><b>H1</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>55W</p></td><td><p>P14.5s</p></td></tr><tr><td><p><b>P21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>PY21W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>21W</p></td><td><p>BaU15s</p></td></tr><tr><td><p><b>R5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>Ba15s</p></td></tr><tr><td><p><b>W5W</b></p></td><td><p>1 bucata</p></td><td><p>12V</p></td><td><p>5W</p></td><td><p>W2.1 9.5d</p></td></tr><tr><td><p><b>siguranÈ›e</b></p></td><td><p>3 buc</p></td><td><p>&nbsp;</p></td><td><p>10A 15A&nbsp;20A</p></td><td><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>,Car Accessories > Tuning auto > Accesorii auto tuning,23.68,12.8,8,https://export.avex.ro/wp-content/uploads/2022/01/1_77zx-t0.jpg,AMIO,0.226,,5.90329E+12,0,RON,35.52,1480,49,https://export.avex.ro/wp-content/uploads/2022/01/1_77zx-t0.jpg,,,,
AVX-AMO-64210NL,Set 2 becuri,Set 2 becuri auto cu halogen Osram H7 12V 55W PX26d Night Breaker Laser +150%,<p>Set 2 becuri auto cu halogen Osram H7 12V 55W PX26d Night Breaker Laser +150%</p>,Car Accessories > Tuning auto > Accesorii auto tuning,274.84,148.56,7,https://export.avex.ro/wp-content/uploads/2022/01/1_qfvh-ty.jpg,Osram,0.119,,4.0529E+12,0,RON,412.26,1480,50,https://export.avex.ro/wp-content/uploads/2022/01/1_qfvh-ty.jpg,,,,
AVX-AMO-64193NL-HCB,Set 2 becuri,Set 2 becuri auto cu halogen Osram H4 12V 60/55W P43t Night Breaker Laser +150%,<p>Set 2 becuri auto cu halogen Osram H4 12V 60/55W P43t Night Breaker Laser +150%</p>,Car Accessories > Tuning auto > Accesorii auto tuning,188.55,101.92,4,https://export.avex.ro/wp-content/uploads/2022/01/1_j9g8-t8.jpg,Osram,0.129,,4.0529E+12,0,RON,282.825,1480,51,https://export.avex.ro/wp-content/uploads/2022/01/1_j9g8-t8.jpg,,,,
AVX-AMO-64150NL-HCB,Set 2 becuri,"Set 2 becuri auto cu halogen Osram H1 12V 55W P14,5s Night Breaker Unlimited +150%","<p>Set 2 becuri auto cu halogen Osram H1 12V 55W P14,5s Night Breaker Unlimited +150%</p>",Car Accessories > Tuning auto > Accesorii auto tuning,197.28,106.64,3,https://export.avex.ro/wp-content/uploads/2022/01/1_sdzl-sv.jpg,Osram,0.11,,4.0529E+12,0,RON,295.92,1480,52,https://export.avex.ro/wp-content/uploads/2022/01/1_sdzl-sv.jpg,,,,
AVX-AMK5112,Servetele umede pentru,Servetele umede pentru indepartarea petelor de insecte 36 buc,"<p>Indeparteaza eficient si sigur depunerile intarite de insecte, rasina copacilor si excrementele de pasari datorita formulei foarte puternice.</p><p>Sunt special concepute pentru a indeparta petele de pe toate suprafetele exterioare ale vehiculului, inclusiv suprafetele vopsite.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,27.88,15.07,3,https://export.avex.ro/wp-content/uploads/2022/01/1_vqxv-l1.jpg,Kufieta,0.2,,5.90233E+12,0,RON,41.82,1414,53,https://export.avex.ro/wp-content/uploads/2022/01/1_vqxv-l1.jpg,,,,
AVX-AME0418,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului anti-insecte 24 buc Rodie,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de rodie. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,5,https://export.avex.ro/wp-content/uploads/2022/01/1_47am-a4.jpg,Plak,0.116,,8.00242E+12,0,RON,25.14,1414,54,https://export.avex.ro/wp-content/uploads/2022/01/1_47am-a4.jpg,,,,
AVX-AME0428,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului 24 buc Lamaie,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de lamaie. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,3,https://export.avex.ro/wp-content/uploads/2022/01/1_1g2p-1c.jpg,Plak,0.1,,8.00242E+12,0,RON,25.14,1414,55,https://export.avex.ro/wp-content/uploads/2022/01/1_1g2p-1c.jpg,,,,
AVX-AME0429,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului 24 buc Aloe si Lotus,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de aloe si lotus. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,3,https://export.avex.ro/wp-content/uploads/2022/01/1_9j6l-cf.jpg,Plak,0.138,,8.00242E+12,0,RON,25.14,1414,56,https://export.avex.ro/wp-content/uploads/2022/01/1_9j6l-cf.jpg,,,,
AVX-AME0425,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului 24 buc Portocala,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de portocala. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,2,https://export.avex.ro/wp-content/uploads/2022/01/1_1men-fw.jpg,Plak,0.142,,8.00242E+12,0,RON,25.14,1414,57,https://export.avex.ro/wp-content/uploads/2022/01/1_1men-fw.jpg,,,,
AVX-AME0419,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului 24 buc Capsuni,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de capsuni. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,1,https://export.avex.ro/wp-content/uploads/2022/01/1_7lnv-jw.jpg,Plak,0.125,,8.00242E+12,0,RON,25.14,1414,58,https://export.avex.ro/wp-content/uploads/2022/01/1_7lnv-jw.jpg,,,,
AVX-AME0420,Servetele umede PLAK,Servetele umede PLAK pentru curatarea bordului 24 buc Fructe de padure,"<p>Servetele umede pentru curatara oricaror elemente din plastic, vinil si materiale sintetice. Avand proprietati antistatice servetelele impiedica depunerea prafului si protejeaza plasticul de razele UV.</p><p>Cu aceste servetele puteti inlatura cu usurinta murdaria si praful in final lasand un miros placut de fructe de padure. In pachet sunt 24 de buc.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,16.76,9.06,3,https://export.avex.ro/wp-content/uploads/2022/01/1_k389-ud.jpg,Plak,0.142,,8.00242E+12,0,RON,25.14,1414,59,https://export.avex.ro/wp-content/uploads/2022/01/1_k389-ud.jpg,,,,
AVX-AME0167WIS,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Cirese,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de cirese.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,3,https://export.avex.ro/wp-content/uploads/2022/01/cirese.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,60,https://export.avex.ro/wp-content/uploads/2022/01/cirese.jpg,,,,
AVX-AME0167G,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Fructul pasiunii,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de fructul pasiunii.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,6,https://export.avex.ro/wp-content/uploads/2022/01/fructul-pasiunii-scaled.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,61,https://export.avex.ro/wp-content/uploads/2022/01/fructul-pasiunii-scaled.jpg,,,,
AVX-AME0167B,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Piersica,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de struguri piersica.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,6,https://export.avex.ro/wp-content/uploads/2022/01/piersica.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,62,https://export.avex.ro/wp-content/uploads/2022/01/piersica.jpg,,,,
AVX-AME0167C,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Lamaie,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de lamaie.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,4,https://export.avex.ro/wp-content/uploads/2022/01/lamaie.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,63,https://export.avex.ro/wp-content/uploads/2022/01/lamaie.jpg,,,,
AVX-AME0167O,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Ocean,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de ocean.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,1,https://export.avex.ro/wp-content/uploads/2022/01/ocean-scaled.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,64,https://export.avex.ro/wp-content/uploads/2022/01/ocean-scaled.jpg,,,,
AVX-AME0167GR,Spray siliconic pentru,Spray siliconic pentru curatarea bordului ATAS PLAK 750ML Grapefruit,"<p>Spray-ul este destinat protectiei bordului contra formarii de fisuri si uscarii. Are calitati deosebite de curatare.</p><p>Formeaza un strat subtire din molecule de silicon, care este rezistent la razele solare si confera suprafetei curatate proprietati antistatice si hidrofuge.</p><p>Se poate utiliza la intretinerea partilor din material sintetic sau plastic din interiorul salonului. Are un miros placut de grapefruit.</p><p>Cantitate: 750ml.</p>",Car Accessories > Intretinere & Cosmetica auto > Produse cosmetica auto,36.43,19.69,6,https://export.avex.ro/wp-content/uploads/2022/01/grapefruit-scaled.jpg,Plak,0.66,,6.42764E+12,0,RON,54.645,1414,65,https://export.avex.ro/wp-content/uploads/2022/01/grapefruit-scaled.jpg,,,,
AVX-AMCC61003,Jaluzele auto retractabile,Jaluzele auto retractabile negre set 2 buc x 45cm latime,"<p>Jaluzelele auto retractabile tip roller va protejeaza interiorul masinii de razele directe ale soarelui, pastrandu-l mai racoros si mai confortabil. Pastreaza vizibilitatea necesara condusului in siguranta.</p><p>Se fixeaza cu 6 ventuze.<br></p><p>Dimensiune: 45x50cm</p><p>Set 2 buc.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,67.71,36.6,9,https://export.avex.ro/wp-content/uploads/2022/01/dfdfeedtfgfddh.jpg,CarCommerce,0.523,,5.90748E+12,0,RON,101.565,1480,66,https://export.avex.ro/wp-content/uploads/2022/01/dfdfeedtfgfddh.jpg,,,,
